wavenumber,absorbance
3661,0.010479310344827596
3659,0.010787438423645308
3657,0.010787438423645308
3655,0.011101600985221659
3653,0.011373275862068957
3651,0.011776354679802956
3649,0.012433004926108375
3647,0.012878694581280778
3645,0.012888423645320207
3643,0.012846551724137917
3641,0.012937068965517228
3639,0.013143965517241353
3637,0.013417241379310335
3635,0.013716748768472896
3633,0.014037561576354652
3631,0.014457758620689643
3629,0.015047290640394072
3627,0.015508374384236459
3625,0.01569655172413794
3623,0.015892364532019695
3621,0.01631428571428571
3619,0.016889408866995068
3617,0.017348399014778304
3615,0.017691748768472893
3613,0.018027832512315274
3611,0.018368965517241386
3609,0.018705665024630558
3607,0.019007266009852197
3605,0.019277709359605925
3603,0.0196067733990148
3601,0.020044704433497557
3599,0.02050320197044337
3597,0.02093928571428574
3595,0.021356034482758596
3593,0.02172758620689658
3591,0.0221689655172414
3589,0.02279987684729061
3587,0.023377955665024604
3585,0.023704187192118246
3583,0.023704187192118246
3581,0.023973399014778317
3579,0.02434889162561575
3577,0.024816009852216783
3575,0.02531120689655172
3573,0.025805172413793095
3571,0.026305541871921183
3569,0.026961453201970416
3567,0.027855788177339906
3565,0.028614285714285724
3563,0.029007758620689647
3561,0.029293472906403908
3559,0.029643226600985246
3557,0.030072413793103454
3555,0.030604926108374373
3553,0.031235221674876874
3551,0.0318584975369458
3549,0.03245628078817733
3547,0.03312192118226596
3545,0.03377032019704436
3543,0.034243472906403886
3541,0.03462918719211823
3539,0.035118226600985215
3537,0.035717487684729037
3535,0.03631231527093601
3533,0.03686317733990149
3531,0.03744827586206899
3529,0.03812081280788179
3527,0.03882647783251228
3525,0.03948583743842369
3523,0.040063177339901446
3521,0.04055024630541867
3519,0.04101206896551723
3517,0.04151847290640395
3515,0.042081034482758635
3513,0.04272352216748765
3511,0.04342499999999999
3509,0.04410517241379306
3507,0.04410517241379306
3505,0.04477315270935957
3503,0.045488793103448284
3501,0.04619593596059112
3499,0.04680160098522174
3497,0.0473735221674877
3495,0.04799913793103449
3493,0.04864322660098516
3491,0.04927672413793105
3489,0.049928078817734034
3487,0.05057327586206903
3485,0.05119839901477833
3483,0.051845689655172354
3481,0.0524996305418719
3479,0.05307032019704435
3477,0.053583004926108374
3475,0.05413522167487679
3473,0.0547213054187192
3471,0.05529864532019703
3469,0.05588386699507392
3467,0.05647007389162569
3465,0.057047536945812834
3463,0.057628817733990194
3461,0.05820788177339898
3459,0.05876687192118228
3457,0.059320197044334985
3455,0.05986539408866991
3453,0.06038054187192125
3451,0.06090751231527098
3449,0.06150344827586209
3447,0.0621321428571429
3445,0.0627028325123152
3443,0.06320295566502468
3441,0.06367549261083749
3439,0.06415061576354684
3437,0.06464396551724133
3435,0.06516305418719215
3433,0.06516305418719215
3431,0.0656821428571429
3429,0.06618448275862071
3427,0.06665554187192123
3425,0.06710209359605912
3423,0.06757302955665026
3421,0.06808583743842365
3419,0.06858362068965514
3417,0.06902647783251234
3415,0.06944655172413801
3413,0.0698900246305419
3411,0.07035517241379316
3409,0.07081317733990146
3407,0.0712549261083743
3405,0.0716998768472907
3403,0.07216748768472908
3401,0.0726413793103448
3399,0.07311009852216746
3397,0.07357339901477841
3395,0.07402352216748762
3393,0.07444285714285713
3391,0.07483669950738916
3389,0.07522955665024636
3387,0.07565418719211824
3385,0.07610812807881781
3383,0.07655455665024628
3381,0.07698669950738918
3379,0.07739322660098526
3377,0.07778337438423646
3375,0.07819064039408868
3373,0.07864236453201973
3371,0.07912758620689654
3369,0.0796152709359606
3367,0.08009125615763547
3365,0.08054137931034479
3363,0.0809699507389162
3361,0.08139753694581284
3359,0.08184174876847296
3357,0.08184174876847296
3355,0.08229359605911335
3353,0.08274310344827586
3351,0.08318608374384226
3349,0.08364901477832515
3347,0.08413522167487696
3345,0.08462660098522173
3343,0.08510012315270936
3341,0.08557019704433494
3339,0.08605258620689657
3337,0.08655086206896558
3335,0.08704507389162565
3333,0.08754519704433492
3331,0.08806403940886702
3329,0.08863288177339901
3327,0.08923029556650237
3325,0.08980812807881774
3323,0.09035997536945803
3321,0.09091748768472913
3319,0.09149864532019703
3317,0.09209655172413787
3315,0.09271416256157622
3313,0.0933764778325122
3311,0.09408226600985233
3309,0.09478300492610842
3307,0.09542155172413797
3305,0.0959879310344827
3303,0.09653669950738918
3301,0.09710517241379313
3299,0.09768435960591118
3297,0.09824630541871913
3295,0.09876970443349749
3293,0.09925233990147785
3291,0.09967733990147774
3289,0.10005110837438429
3287,0.10040184729064039
3285,0.10072795566502458
3283,0.10100049261083735
3281,0.10100049261083735
3279,0.10123669950738921
3277,0.10146773399014777
3275,0.10169051724137938
3273,0.1018501231527094
3271,0.10188879310344838
3269,0.10180997536945802
3267,0.10167450738916253
3265,0.10151034482758613
3263,0.10132770935960589
3261,0.10112327586206891
3259,0.10088201970443351
3257,0.10058743842364522
3255,0.1002231527093595
3253,0.09979593596059126
3251,0.09931662561576347
3249,0.09881588669950753
3247,0.09829618226600982
3245,0.09778017241379308
3243,0.09727573891625614
3241,0.09677499999999992
3239,0.09630160098522174
3237,0.09586564039408871
3235,0.09546268472906393
3233,0.0950554187192119
3231,0.09464384236453206
3229,0.09425529556650246
3227,0.09390529556650258
3225,0.09357992610837437
3223,0.0932752463054186
3221,0.0929817733990147
3219,0.0926745073891625
3217,0.09232019704433501
3215,0.09191798029556662
3213,0.09151502463054166
3211,0.09114384236453212
3209,0.09078189655172414
3207,0.09078189655172414
3205,0.09039248768472909
3203,0.08997733990147778
3201,0.08955788177339902
3199,0.08913374384236447
3197,0.08869975369458116
3195,0.08826009852216753
3193,0.08780689655172418
3191,0.0873465517241378
3189,0.08688115763546787
3187,0.08641699507389154
3185,0.0859522167487684
3183,0.08546822660098534
3181,0.08496293103448274
3179,0.0844415024630542
3177,0.08392586206896552
3175,0.08341527093596057
3173,0.08291798029556656
3171,0.08243928571428576
3169,0.08195800492610833
3167,0.08146083743842365
3165,0.08096748768472899
3163,0.08049581280788176
3161,0.08004162561576363
3159,0.07959605911330053
3157,0.07914926108374389
3155,0.07868916256157633
3153,0.07821600985221683
3151,0.07775270935960597
3149,0.07731859605911331
3147,0.07691009852216746
3145,0.0765286945812807
3143,0.07615677339901475
3141,0.07577955665024633
3139,0.07538054187192118
3137,0.07498115763546796
3135,0.07462315270935958
3133,0.07430714285714281
3131,0.07430714285714281
3129,0.07400751231527092
3127,0.07372401477832503
3125,0.07347967980295571
3123,0.07327623152709356
3121,0.07309137931034491
3119,0.07290751231527091
3117,0.07271711822660103
3115,0.07251477832512325
3113,0.07230566502463057
3111,0.07210578817733987
3109,0.07189716748768463
3107,0.07168091133004925
3105,0.07149692118226599
3103,0.07135233990147775
3101,0.07119692118226599
3099,0.07098522167487686
3097,0.07074889162561576
3095,0.07054285714285716
3093,0.07036403940886694
3091,0.07018263546798022
3089,0.06999174876847288
3087,0.06979470443349742
3085,0.06958546798029559
3083,0.06934839901477828
3081,0.06907758620689652
3079,0.06875233990147778
3077,0.06838411330049254
3075,0.06804211822660104
3073,0.06776145320197041
3071,0.067512684729064
3069,0.06723152709359603
3067,0.0668821428571428
3065,0.06647192118226608
3063,0.0660470443349754
3061,0.06563977832512327
3059,0.06524556650246303
3057,0.06524556650246303
3055,0.06484470443349752
3053,0.06442352216748769
3051,0.06399051724137927
3049,0.0635507389162562
3047,0.0631179802955665
3045,0.06270529556650237
3043,0.0622774630541872
3041,0.06181465517241384
3039,0.06134667487684732
3037,0.06092056650246301
3035,0.06052894088669962
3033,0.06013534482758624
3031,0.0597246305418719
3029,0.05933399014778325
3027,0.05898706896551727
3025,0.05871354679802961
3023,0.058519458128078794
3021,0.05840061576354681
3019,0.05834618226600984
3017,0.05833497536945808
3015,0.05831736453201972
3013,0.0582386699507389
3011,0.05805628078817733
3009,0.057781280788177396
3007,0.05745689655172413
3005,0.057100369458128006
3003,0.05672426108374386
3001,0.056359113300492654
2999,0.056059975369458205
2997,0.05586440886699506
2995,0.05580295566502465
2993,0.055873768472906406
2991,0.056095197044335056
2989,0.05648312807881776
2987,0.05703768472906396
2985,0.05775849753694579
2983,0.058617733990147816
2981,0.058617733990147816
2979,0.059591256157635435
2977,0.06068435960591129
2975,0.06193349753694587
2973,0.06336034482758626
2971,0.06498091133004928
2969,0.06681490147783245
2967,0.06882906403940883
2965,0.07088399014778327
2963,0.07279187192118225
2961,0.07440578817733999
2959,0.07564187192118232
2957,0.0764141625615763
2955,0.07665812807881776
2953,0.07649199507389165
2951,0.07630701970443349
2949,0.0765591133004927
2947,0.07751046798029551
2945,0.07918879310344826
2943,0.08152179802955671
2941,0.08445209359605899
2939,0.08790665024630544
2937,0.09177697044334981
2935,0.09591674876847284
2933,0.100140763546798
2931,0.1042660098522168
2929,0.10817869458128085
2927,0.11182044334975351
2925,0.11504322660098537
2923,0.11748891625615757
2921,0.1184677339901478
2919,0.11715098522167482
2917,0.11325024630541868
2915,0.10756884236453207
2913,0.10156539408867012
2911,0.09634100985221665
2909,0.09220628078817746
2907,0.09220628078817746
2905,0.08900788177339906
2903,0.08648091133004933
2901,0.0844104679802955
2899,0.08265997536945824
2897,0.08111268472906409
2895,0.07965628078817741
2893,0.07823756157635464
2891,0.07686157635467973
2889,0.07557118226600981
2887,0.07443559113300496
2885,0.07353596059113295
2883,0.0729443349753695
2881,0.0727177339901477
2879,0.07286773399014773
2877,0.07330258620689649
2875,0.07377906403940883
2873,0.07397302955665024
2871,0.07378177339901473
2869,0.07351194581280784
2867,0.07364950738916258
2865,0.07458041871921185
2863,0.07645431034482775
2861,0.07923251231527091
2859,0.08268546798029561
2857,0.0864312807881773
2855,0.08973435960591127
2853,0.09126477832512318
2851,0.08959568965517246
2849,0.08458620689655183
2847,0.07789532019704433
2845,0.0715716748768473
2843,0.06664334975369463
2841,0.06307746305418716
2839,0.06049507389162558
2837,0.058550615763546796
2835,0.05701600985221676
2833,0.055741133004926086
2831,0.055741133004926086
2829,0.05463374384236446
2827,0.05364827586206904
2825,0.05277278325123158
2823,0.05200086206896548
2821,0.051303940886699456
2819,0.05065369458128075
2817,0.050034975369458126
2815,0.049480049261083764
2813,0.048978694581280714
2811,0.048499876847290666
2809,0.04801736453201973
2807,0.04753103448275861
2805,0.047067487684728994
2803,0.046644211822660125
2801,0.04624519704433501
2799,0.045846921182265965
2797,0.04545073891625618
2795,0.045081157635468015
2793,0.04474729064039407
2791,0.04441588669950745
2789,0.044069334975369474
2787,0.043717241379310344
2785,0.04338793103448279
2783,0.04308891625615766
2781,0.04281564039408871
2779,0.04256551724137941
2777,0.04232130541871924
2775,0.04207524630541869
2773,0.04181995073891622
2771,0.041581157635468005
2769,0.04134679802955677
2767,0.041112068965517244
2765,0.04088165024630542
2763,0.04066896551724141
2761,0.040474876847290675
2759,0.040282635467980325
2757,0.040095566502463036
2755,0.040095566502463036
2753,0.03992179802955665
2751,0.03975455665024628
2749,0.039578940886699485
2747,0.03938251231527091
2745,0.03918399014778331
2743,0.03898645320197047
2741,0.03881662561576354
2739,0.03866847290640391
2737,0.03851884236453199
2735,0.03837179802955664
2733,0.03823115763546794
2731,0.03810147783251225
2729,0.03798546798029556
2727,0.03785837438423644
2725,0.037697290640394086
2723,0.037508374384236515
2721,0.03731219211822664
2719,0.03713768472906403
2717,0.03698066502463052
2715,0.03683325123152709
2713,0.036690024630541884
2711,0.03655049261083742
2709,0.03640418719211819
2707,0.03625172413793099
2705,0.03610455665024632
2703,0.035968965517241415
2701,0.035841502463054224
2699,0.03571711822660101
2697,0.03560270935960593
2695,0.03549544334975367
2693,0.035382019704433484
2691,0.03526490147783249
2689,0.03514630541871917
2687,0.0350474137931034
2685,0.03495726600985221
2683,0.03486083743842365
2681,0.03486083743842365
2679,0.03473977832512316
2677,0.034596305418719234
2675,0.034441009852216715
2673,0.034285467980295525
2671,0.03413251231527091
2669,0.03397955665024628
2667,0.033835714285714295
2665,0.033715147783251236
2663,0.03362216748768474
2661,0.033530788177339906
2659,0.03340849753694579
2657,0.03325344827586204
2655,0.03308275862068961
2653,0.03291009852216747
2651,0.032749507389162553
2649,0.03258830049261085
2647,0.03242475369458133
2645,0.03225935960591137
2643,0.032097290640394106
2641,0.0319354679802956
2639,0.031766133004926075
2637,0.03158916256157631
2635,0.03139950738916252
2633,0.031211206896551717
2631,0.031029310344827588
2629,0.030862438423645312
2627,0.030701231527093597
2625,0.03053805418719209
2623,0.03036650246305419
2621,0.030189285714285728
2619,0.0300099753694581
2617,0.02984113300492608
2615,0.029671921182266022
2613,0.029503694581280823
2611,0.02934630541871924
2609,0.02920332512315271
2607,0.02907327586206894
2605,0.02907327586206894
2603,0.028953078817733957
2601,0.028822536945812816
2599,0.02867278325123152
2597,0.02852413793103447
2595,0.0284045566502463
2593,0.028300985221674894
2591,0.028191009852216755
2589,0.02806108374384235
2587,0.027925985221674894
2585,0.02779618226600986
2583,0.02766798029556652
2581,0.027547167487684734
2579,0.027429679802955662
2577,0.027310960591132968
2575,0.027163916256157553
2573,0.026998029556650188
2571,0.026867118226600963
2569,0.026775615763546787
2567,0.02670049261083744
2565,0.026603571428571435
2563,0.026488916256157666
2561,0.026358990147783274
2559,0.02622524630541871
2557,0.0260849753694581
2555,0.02596625615763545
2553,0.025865270935960583
2551,0.025772536945812802
2549,0.02566748768472901
2547,0.025548029556650243
2545,0.02543374384236454
2543,0.02533571428571427
2541,0.02525418719211823
2539,0.025177586206896585
2537,0.02509889162561578
2535,0.02500763546798034
2533,0.024906527093596087
2531,0.024906527093596087
2529,0.024796674876847283
2527,0.024697044334975358
2525,0.024612931034482765
2523,0.024536206896551713
2521,0.024458497536945782
2519,0.024374384236453148
2517,0.024276231527093576
2515,0.02415800492610835
2513,0.024021305418719198
2511,0.023888300492610825
2509,0.023787315270935975
2507,0.023706896551724116
2505,0.023616133004926085
2503,0.02351748768472906
2501,0.02343115763546797
2499,0.023346798029556644
2497,0.023254187192118244
2495,0.023155418719211805
2493,0.02306933497536943
2491,0.02299211822660096
2489,0.02290825123152709
2487,0.02281120689655171
2485,0.022701847290640387
2483,0.022595073891625603
2481,0.022499014778325128
2479,0.022399630541871943
2477,0.022301600985221683
2475,0.022193349753694566
2473,0.02208830049261084
2471,0.02198780788177338
2469,0.02189963054187192
2467,0.02182660098522169
2465,0.02175775862068965
2463,0.021685714285714298
2461,0.021601970443349734
2459,0.021496798029556625
2457,0.02138460591133002
2455,0.02138460591133002
2453,0.02127389162561573
2451,0.02117549261083744
2449,0.021079064039408874
2447,0.020976724137931006
2445,0.020856773399014747
2443,0.020716256157635476
2441,0.02058374384236453
2439,0.020477216748768474
2437,0.020391256157635478
2435,0.02031182266009852
2433,0.020241009852216742
2431,0.02015172413793105
2429,0.020040517241379327
2427,0.01992980295566502
2425,0.01984741379310346
2423,0.0197884236453202
2421,0.019740024630541878
2419,0.01968669950738915
2417,0.019622660098522156
2415,0.01954125615763544
2413,0.019432635467980262
2411,0.019312561576354692
2409,0.019184236453201962
2407,0.019085344827586212
2405,0.019022044334975372
2403,0.018976847290640395
2401,0.01892487684729065
2399,0.01886859605911331
2397,0.018818349753694587
2395,0.018776600985221666
2393,0.01873509852216748
2391,0.018696182266009855
2389,0.018677832512315265
2387,0.018679433497536937
2385,0.01870504926108375
2383,0.018734359605911306
2381,0.018734359605911306
2379,0.01875591133004927
2377,0.0187634236453202
2375,0.01875024630541873
2373,0.018674753694581266
2371,0.01848337438423646
2369,0.018224137931034484
2367,0.018042364532019697
2365,0.01802032019704434
2363,0.018097044334975373
2361,0.018181896551724128
2359,0.01829729064039408
2357,0.018492118226600976
2355,0.01866761083743842
2353,0.018717610837438416
2351,0.018642118226601
2349,0.018511083743842353
2347,0.01838509852216746
2345,0.018292487684729068
2343,0.018205295566502484
2341,0.018114901477832495
2339,0.018033620689655167
2337,0.017976108374384247
2335,0.017953448275862073
2333,0.018007881773399022
2331,0.018216502463054205
2329,0.018512192118226585
2327,0.018713793103448267
2325,0.01869827586206896
2323,0.018545320197044326
2321,0.018377093596059102
2319,0.01822881773399015
2317,0.018089778325123162
2315,0.01795566502463055
2313,0.01783201970443351
2311,0.017727586206896555
2309,0.017635591133004933
2307,0.01755258620689656
2305,0.01755258620689656
2303,0.017454679802955668
2301,0.01736834975369459
2299,0.017300000000000006
2297,0.0172493842364532
2295,0.017196182266009837
2293,0.017146674876847293
2291,0.01710098522167488
2289,0.017045073891625604
2287,0.01696428571428571
2285,0.016831403940886693
2283,0.016664655172413795
2281,0.016507881773399038
2279,0.0163871921182266
2277,0.016281527093596038
2275,0.016171551724137947
2273,0.016068965517241383
2271,0.015975738916256164
2269,0.01589273399014779
2267,0.01582758620689656
2265,0.01578386699507391
2263,0.015752463054187173
2261,0.015703571428571404
2259,0.015614655172413795
2257,0.015499507389162538
2255,0.015410960591133
2253,0.015359605911330045
2251,0.015310714285714275
2249,0.015228325123152699
2247,0.01513201970443348
2245,0.01505110837438422
2243,0.015001724137931037
2241,0.014971551724137905
2239,0.014932019704433475
2237,0.014842980295566483
2235,0.014713177339901472
2233,0.014602955665024621
2231,0.014552832512315251
2229,0.014552832512315251
2227,0.014555049261083747
2225,0.014542118226600991
2223,0.014470443349753694
2221,0.01435812807881774
2219,0.014251970443349762
2217,0.014189532019704423
2215,0.014180541871921179
2213,0.01418793103448278
2211,0.014188300492610832
2209,0.014204064039408857
2207,0.014219458128078828
2205,0.014212315270935954
2203,0.014138423645320206
2201,0.014022044334975375
2199,0.0139314039408867
2197,0.01388743842364533
2195,0.013885221674876847
2193,0.01391736453201972
2191,0.013951231527093601
2189,0.013917610837438428
2187,0.013733497536945813
2185,0.013453201970443345
2183,0.01322795566502464
2181,0.013099014778325136
2179,0.013011945812807877
2177,0.012977463054187198
2175,0.013059113300492621
2173,0.013231896551724139
2171,0.01336083743842365
2169,0.013357635467980293
2167,0.013188916256157627
2165,0.012637068965517244
2163,0.011604433497536953
2161,0.010706773399014758
2159,0.010545935960591122
2157,0.010893842364532018
2155,0.010893842364532018
2153,0.011283251231527095
2151,0.011553325123152717
2149,0.011746674876847298
2147,0.011948275862068966
2145,0.012184975369458135
2143,0.012419088669950727
2141,0.012590640394088673
2139,0.012683620689655173
2137,0.012741133004926113
2135,0.012851724137931012
2133,0.01308238916256157
2131,0.013361576354679808
2129,0.01358682266009852
2127,0.01374790640394088
2125,0.013885221674876855
2123,0.014025492610837437
2121,0.014184852216748763
2119,0.014335344827586197
2117,0.014429556650246315
2115,0.014461453201970448
2113,0.014459359605911336
2111,0.014451108374384257
2109,0.014437192118226602
2107,0.014403078817733997
2105,0.014349999999999995
2103,0.014294211822660118
2101,0.0142256157635468
2099,0.01413756157635468
2097,0.014087684729064041
2095,0.014138916256157614
2093,0.014264778325123151
2091,0.014382635467980302
2089,0.014445073891625616
2087,0.014458990147783275
2085,0.014445443349753707
2083,0.014420566502463048
2081,0.014358497536945788
2079,0.014358497536945788
2077,0.014267487684729067
2075,0.014200369458128071
2073,0.014156403940886696
2071,0.014112068965517248
2069,0.01404248768472906
2067,0.013953201970443339
2065,0.013852955665024641
2063,0.013760591133004945
2061,0.013688054187192133
2059,0.013647167487684747
2057,0.013686822660098526
2055,0.013825369458128074
2053,0.013909482758620683
2051,0.013767733990147807
2049,0.013500615763546794
2047,0.013297413793103438
2045,0.01313140394088668
2043,0.012975246305418705
2041,0.012889655172413798
2039,0.012796428571428568
2037,0.012553325123152704
2035,0.0122341133004926
2033,0.012036453201970438
2031,0.011984975369458133
2029,0.01197524630541871
2027,0.011994950738916245
2025,0.012044704433497542
2023,0.012042733990147787
2021,0.011932142857142843
2019,0.011805295566502463
2017,0.011795566502463054
2015,0.011905295566502458
2013,0.011985714285714285
2011,0.01194495073891626
2009,0.011897044334975359
2007,0.011955541871921174
2005,0.011955541871921174
2003,0.012071551724137928
2001,0.012173029556650242
1999,0.012285714285714277
1997,0.0124213054187192
1995,0.012536453201970431
1993,0.012607881773399011
1991,0.012657266009852217
1989,0.01273275862068966
1987,0.012862068965517242
1985,0.01302167487684729
1983,0.013041995073891628
1981,0.01273990147783251
1979,0.012243226600985202
1977,0.011865640394088675
1975,0.011737807881773388
1973,0.011773891625615762
1971,0.011855295566502477
1969,0.01194926108374385
1967,0.012039901477832508
1965,0.012060467980295558
1963,0.012029926108374391
1961,0.012051970443349744
1959,0.01217980295566503
1957,0.012348152709359614
1955,0.012486206896551718
1953,0.012568472906403942
1951,0.012618842364532035
1949,0.012644334975369433
1947,0.012697783251231528
1945,0.012798399014778344
1943,0.012884852216748762
1941,0.012938546798029542
1939,0.012986083743842362
1937,0.013037684729064046
1935,0.013111330049261086
1933,0.013193719211822646
1931,0.013272413793103436
1929,0.013272413793103436
1927,0.013384482758620675
1925,0.013535714285714281
1923,0.013697660098522153
1921,0.013806773399014791
1919,0.013797413793103426
1917,0.013698891625615774
1915,0.013620689655172399
1913,0.013625246305418707
1911,0.013701231527093601
1909,0.01376847290640393
1907,0.013787192118226588
1905,0.013782635467980293
1903,0.013763300492610814
1901,0.013752955665024625
1899,0.013767733990147775
1897,0.013784482758620672
1895,0.013802463054187182
1893,0.013830295566502471
1891,0.013833128078817718
1889,0.013816379310344833
1887,0.01380283251231527
1885,0.013796798029556639
1883,0.013785221674876839
1881,0.013770320197044312
1879,0.013785344827586195
1877,0.01384790640394089
1875,0.01393965517241379
1873,0.014056773399014786
1871,0.014103694581280794
1869,0.014024014778325124
1867,0.013943596059113298
1865,0.013901847290640411
1863,0.013871305418719197
1861,0.013840394088669937
1859,0.013815763546798027
1857,0.013835714285714281
1855,0.013901600985221656
1853,0.013901600985221656
1851,0.013981773399014779
1849,0.014081896551724126
1847,0.014169334975369463
1845,0.014182758620689653
1843,0.014132635467980284
1841,0.014082512315270926
1839,0.014090270935960582
1837,0.01414495073891625
1835,0.014214655172413786
1833,0.014326354679802953
1831,0.01444039408866993
1829,0.014484482758620671
1827,0.014480418719211826
1825,0.014407635467980285
1823,0.014310098522167476
1821,0.014261576354679794
1819,0.014279926108374393
1817,0.014383866995073883
1815,0.014552955665024611
1813,0.014702093596059104
1811,0.014798029556650251
1809,0.014875123152709361
1807,0.014999014778325123
1805,0.015188300492610829
1803,0.015350985221674877
1801,0.015455295566502476
1799,0.015580911330049253
1797,0.01574938423645318
1795,0.015906157635467984
1793,0.01595233990147782
1791,0.01595652709359605
1789,0.016053325123152693
1787,0.016223891625615768
1785,0.016393226600985224
1783,0.01655381773399015
1781,0.016708128078817733
1779,0.016708128078817733
1777,0.016940147783251217
1775,0.017323768472906412
1773,0.017742487684729077
1771,0.018082389162561576
1769,0.01837413793103446
1767,0.018765147783251227
1765,0.019456650246305416
1763,0.020469334975369458
1761,0.02170467980295565
1759,0.023130911330049245
1757,0.024684729064039367
1755,0.026475369458128114
1753,0.028727093596059135
1751,0.031012807881773387
1749,0.032552093596059144
1747,0.03334051724137929
1745,0.03369458128078821
1743,0.033743226600985284
1741,0.03359642857142861
1739,0.03347672413793104
1737,0.033539039408866975
1735,0.03376354679802958
1733,0.03413485221674877
1731,0.034689285714285714
1729,0.03550160098522161
1727,0.03657032019704434
1725,0.03775123152709365
1723,0.039301477832512303
1721,0.042031280788177326
1719,0.04554162561576357
1717,0.04804236453201971
1715,0.04953115763546795
1713,0.05055320197044332
1711,0.051297044334975374
1709,0.051742980295566524
1707,0.05209950738916259
1705,0.05299125615763544
1703,0.05299125615763544
1701,0.0549310344827586
1699,0.05771182266009858
1697,0.0603967980295566
1695,0.06265258620689657
1693,0.0649052955665025
1691,0.06742955665024633
1689,0.07045775862068966
1687,0.07499926108374388
1685,0.08050751231527094
1683,0.08427770935960599
1681,0.08699938423645313
1679,0.09035726600985218
1677,0.09460665024630537
1675,0.09917943349753695
1673,0.10439347290640401
1671,0.1099818965517244
1669,0.11466342364532033
1667,0.11922278325123153
1665,0.12496502463054188
1663,0.1305137931034482
1661,0.13428682266009856
1659,0.13746982758620702
1657,0.14245788177339916
1655,0.14828485221674867
1653,0.15122327586206905
1651,0.1528939655172415
1649,0.1548693349753695
1647,0.1562088669950739
1645,0.1567399014778324
1643,0.15733583743842372
1641,0.1586677339901477
1639,0.16076219211822665
1637,0.16207512315270936
1635,0.16206059113300472
1633,0.16153534482758608
1631,0.16074174876847283
1629,0.16074174876847283
1627,0.15923694581280784
1625,0.15680677339901475
1623,0.15377857142857163
1621,0.15006995073891613
1619,0.14506145320197067
1617,0.13936748768472917
1615,0.13430184729064043
1613,0.12953091133004915
1611,0.12461662561576346
1609,0.12003522167487675
1607,0.1161427339901476
1605,0.11279864532019707
1603,0.10997401477832505
1601,0.10765147783251242
1599,0.10565603448275857
1597,0.10391662561576355
1595,0.10244261083743852
1593,0.10126834975369466
1591,0.10048189655172414
1589,0.10008349753694584
1587,0.10006194581280799
1585,0.10034039408866996
1583,0.10082512315270939
1581,0.10182068965517245
1579,0.10345689655172406
1577,0.10490923645320184
1575,0.10615738916256157
1573,0.10792820197044331
1571,0.11017056650246299
1569,0.1121762315270936
1567,0.11377426108374386
1565,0.11572746305418706
1563,0.12012093596059104
1561,0.12638706896551724
1559,0.1299892857142856
1557,0.1321636699507388
1555,0.13435012315270942
1553,0.13435012315270942
1551,0.1363588669950739
1549,0.13785233990147783
1547,0.13894187192118232
1545,0.14003977832512318
1543,0.14120123152709366
1541,0.14142536945812806
1539,0.1407486453201969
1537,0.13977795566502454
1535,0.1387512315270935
1533,0.13774753694581301
1531,0.13673386699507378
1529,0.135769088669951
1527,0.13500086206896544
